RawWord,ChangesWord,ReplacementLength,Suggestions,ChosenSuggestion
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
reguardless,True,1,regardless | rearguards,regardless
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
Bundy,True,1,Buddy | Fundy | Bendy | Bandy | Bunny | Burgundy | Runny,Buddy
suprised,True,1,surprised | supervised | surprise | upraised | suppressed | suprep | suprane | syprine,surprised
terrosist,True,1,terrorist | osteoporosis | stepsister | roisterer | roister | tirosint,terrorist
sometihng,True,1,something | somersetting | vomiting,something
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
america,False,1,America | amerscan,America
transfered,True,1,transferred | transfer ed | transfer-ed | transference | transfer | transfigured | transfused | transderm,transferred
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
microphely,True,1,microphone,microphone
Kesha,True,1,Keisha | Shake | Mesna,Keisha
del,True,1,led | Del | deli | deal | dell | duel | eel | den | rel | tel | deg | gel | deb | dbl | def | deaf | dhc | ml | edex | fml | heel | ill | men | rela,led
Amicalola,True,1,Dynamical,Dynamical
critizice,True,1,criticize | criticism,criticize
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
ahve,True,1,have | ave | ache | acne | aleve | hive,have
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
THese,False,1,These | Thees | Thee | Theses | There | Those | Theme | trest | chest | urese,These
somthing,True,1,something | soothing | nothing | vomiting,something
untill,True,1,until | until l | unable | ultiva | nail | nails | ill | pill | chill | antizol | amcill | cantil | dycill | intal,until
AMericans,False,1,Americans | Americana | American | Americas | American's | America's | American s | amerscan,Americans
JUst,False,1,Just | Jest | Juts | Jut | Joust | Rust | Oust | Lust | Dust | Gust | Must | Bust | butt | hurt | muse,Just
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
readiu,True,1,readily | react | rebif | revia | rectiv | renamin | requip | revatio | rapid | rifadin | aredia | beldin | bepadin | eraxis | head | orfadin,readily
rememeber,True,1,remember | redeemer | Redeemer | reemerge | member,remember
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
statment,True,1,statement | statesmen | testament | stuntmen | vestment | sutent | fragment,statement
doesn'r,True,1,doesn't | doeskin,doesn't
zika,True,1,Erika | ziac | ziana | zide | zipan,Erika
Kylie,True,1,Kyle | Wylie | Ky lie | Ky-lie | Skyline | Kytril | Knee | Keflin | Lip | Xylose | Zylet | Azlin | Alli | Belix | Eylea | Eye | Folic | Gynix | Male | Pulse,Kyle
neglience,True,1,negligence | negligent | ellence,negligence
manmade,True,2,man made | man-made | handmade | madden | Madden | madman | maxzide | maolate | bamate | damage | dalmane | ornade,man made
GreenPeace,True,2,Green Peace | Greenpeace | Green-Peace | Green-peace,Green Peace
artical,True,1,articular | cortical | artificial | vertical | fortical,articular
cancelled,True,1,canceled | can celled | can-celled | cancel led | cancel-led | canceler | cancel | candled | vancoled,canceled
Salley,True,1,Sally | Alley | Galley | Valley | Talley | Halley | S alley | Alleys | Sale | Allay,Sally
Jessy,True,1,Jess | Jesse | Messy | Jess y | Gassy,Jess
Springer,True,2,Sp ringer | Sp-ringer | Springier | Sprinter | Stringer | Spring er | Spring-er | Springiness | Innerspring | Spring | Spreeing | Sprintec | Syringe | Syringes,Sp ringer
ATMs,True,2,At Ms | ATM | ATM's | ABMs | ATM s | Tams | Arms | Atoms | Mats | Aims | Alms | At-ms | Ats | At's | arms,At Ms
Qaeda,True,1,Daedalus | Syeda,Daedalus
nd,False,1,ND | Nd | n | d | end | ind | and | nod | Ind | ed | id | ad | rd | no | dd | nph | bad | inh | iv | mg | ml | ms | rid | sad,ND
Borno,True,1,Born | Bono | Brno | Borneo | Porno | Born o | Boron | Borne | Bone | Burn | Burns | Norco,Born
Maiduguri,True,1,Madurai,Madurai
Ibrahim,True,1,Brahmani | Ibrin | Brain,Brahmani
Idris,True,1,Iris | Isidro | Ibrin | Ilaris | Xigris,Iris
harassments,True,1,harassment | harassment's | harassment s | embarrassments | embarrassment | assessments | assessment,harassment
captivit,True,1,captivity | captivate | captive | aptivus | raptiva,captivity
overthere,True,2,over there | over-there | overt here | overt-here | overthrew | overthrow | overtire | overture,over there
hehre,True,1,here | hearer | heart,here
PETA,True,1,PEAT | PATE | PETS | PET | PEA | ETA | PETAL | PITA | META | BETA | FETA | ZETA | LETA | P ETA | PET A | PENTAM | PLETAL | WERA | ZETIA | METRA | RELA,PEAT
creeped,True,1,creeper | cheeped | creep ed | creep-ed | creep | creed | Creed | crepe | cracked | ceretec | chipped | remsed | eryped | wrapped,creeper
Kardashian,True,1,Guardianship,Guardianship
Sherawat,True,1,Sheratan | Watershed | Washer,Sheratan
american's,False,1,American's | amerscan,American's
triger,True,1,trier | tiger | trigger | triter | trig er | trig-er | rigger | trig | tricor | triderm | tritec,trier
Il,False,1,IL | I | L | Ila | Ill | Ia | In | Ir | It | Io | Ll | Cl | Ml | Pl | Bl | Iv,IL
mr,True,1,rm | Mr | me | mt | m | r | mar | mgr | mfr | er | ms | mi | ma | tr | mo | mg | ml,rm
mayweather,True,2,may weather | may-weather | weatherman | weather,may weather
neckless,True,1,reckless | feckless | neck less | neck-less | necklines | necklaces | fickleness | weakness,reckless
neckless,True,1,reckless | feckless | neck less | neck-less | necklines | necklaces | fickleness | weakness,reckless
alot,True,2,a lot | alto | slot | alt | lot | allot | aloft | aloe | clot | plot | blot,a lot
neckless,True,1,reckless | feckless | neck less | neck-less | necklines | necklaces | fickleness | weakness,reckless
im,True,1,mi | um | om | in | i | m | ism | aim | rim | dim | imp | him | vim | Tim | Kim | iv,mi
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
Niekerk,True,1,Nicker,Nicker
Sabi,True,1,Sabin | Sabik | Saki | Sari | Sabril | Sad | Labid | Tobi,Sabin
Niekerk,True,1,Nicker,Nicker
aggrandizements,True,1,aggrandizement | aggrandizement's | aggrandizement s | aggrandizes,aggrandizement
idealogies,True,1,ideologies | genealogies,ideologies
Rato,True,1,Cato | Ra to | Ra-to | Taro | Rota | Rat | Ratio | Erato | Rate | Rats | Rat o | Rayos | Rash | Azo,Cato
isis,False,1,Isis | sis | iris | isms | psis | ibis | i sis | is is | is-is | ismo | ass | bss,Isis
iraq,False,1,Iraq | iron | wrap | orap | tral | virac | viral,Iraq
isis,False,1,Isis | sis | iris | isms | psis | ibis | i sis | is is | is-is | ismo | ass | bss,Isis
ppl,True,1,pol | pp | pl | pal | ppr | cpl | ppm | Cpl | p pl | pp l | Pl | pbz | pce | pill | pmb | ml | epi | fml | ill | mpi | nph | tpn,pol
cancelled,True,1,canceled | can celled | can-celled | cancel led | cancel-led | canceler | cancel | candled | vancoled,canceled
Abu,True,1,Au | Bu | Abe | A bu | Ab | Abut | Abs | Ab u | Ibu,Au
Bakr,True,1,Baker | Barr | Baku | Bark | Bake | Bar | Bad | Back | Bayer | Blur | Ear | Fake | Hair,Baker
al,False,1,AL | la | Al | a | l | ale | ail | alt | all | cal | gal | alp | pal | alb | val | ml,AL
judgement,True,1,judgment,judgment
forthwright,True,1,forthright | forth wright | forth-wright | forthwith | fortnight,forthright
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
nigerian,False,1,Nigerian,Nigerian
friendS,True,2,friend S | friends | friend | Friends | fiends | friend's,friend S
didn,True,1,did | din | dido | did n | dire | zide | rid,did
synch,True,1,sync | syncs | lynch | Lynch | syn ch | syn-ch | sync h | syncope | synera | syeda | sinus | nph | inh | itch | gynix | lymph | psycho,sync
jsut,True,1,just | jut | juts | joint | sulf | sad | butt | hurt | wart | ass | acute | anus | bss | blur | clot | feet | foot | iosat,just
muslim,False,1,Muslim | muslin | mu slim | mu-slim | muse | muscle | muscles | mezlin | esclim | testim,Muslim
york,False,1,York | yore | yolk | cork | dork | pork | fork | work | Cork | Bork | sore | tora,York
Hedbo,True,1,Headboard | Head | Heel | Heart | Edex | Elbow | Cedax | Levo | Medrol | Metro,Headboard
recieved,True,1,received | relieved | retrieved | reprieved | revved,received
theres,True,1,theirs | threes | there | thees | there's | theses | therms | themes | wheres | the res | the-res | there s | thyrel,theirs
Megyn,True,1,Megan | Men,Megan
antoher,True,1,another | anther | antihero | antepar | antivert | actonel | acthar | innohep | jantoven,another
stepdad,True,2,step dad | step-dad | stead | stendra | syeda,step dad
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
Kilmer,True,1,Wilmer | Milker | Kilter | Killer | Kionex | Kidney | Kelnor | Liver | Ulcer | Dilor | Disomer | Riomet,Wilmer
Kilmer's,True,1,Wilmer's | Milker's | Kilter's | Killer's | Kilometer's | Killdeer's | Skimmer's | Elmer's,Wilmer's
HOpefully,False,1,Hopefully | Hope fully | Hope-fully,Hopefully
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
itll,True,1,till | ill | it'll | ital | it ll | it-ll,till
constanstly,True,1,constantly | constancy | consonantly | constant | consistently,constantly
ladys,True,1,lady | lads | lays | Gladys | lady's | lades | lad's | lady s | Lady | labid | lantus | lasix | loss | lips | lungs | lobes | lidex | ass | anus | arms | warts | bad | baros | ears,lady
judgement,True,1,judgment,judgment
syrian,False,1,Syrian | striant | brian,Syrian
immagine,True,1,imagine | imaginable | imagent | emadine | symadine,imagine
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Halstead,True,2,Hal stead | Hal-stead | Volstead | Halotex | Valstar,Hal stead
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
arbovirus,True,1,retrovirus,retrovirus
chikungunya,True,NA,,NA
american,False,1,American | amerscan,American
enviornmental,True,1,environmental | governmental | environment | ornamental,environmental
anscestors,True,1,ancestors | ancestor,ancestors
isnt,True,1,inst | int | isn't | snit | ismo | inh | iosat,inst
texting,True,1,testing | tenting | texturing | extincting | exciting | tingeing | extina,testing
americans,False,1,Americans | amerscan,Americans
Insha,True,2,Ins ha | Ins-ha | Kinshasa | Inspra | Inh,Ins ha
Mushtaq,True,1,Mustache | Multaq,Mustache
surive,True,1,survive | strive | shrive | survey | sorine | thrive,survive
Durango,True,2,Duran go | Duran-go | Duran | Duranest | Duraclon | Edurant,Duran go
Mogherini,True,1,Gathering,Gathering
Erdoğan,True,NA,,NA
Demirtaş,True,NA,,NA
rivalling,True,1,rivaling | rival ling | rival-ling | gallivanting | Ringling | alluring | ritalin,rivaling
Demirtaş,True,NA,,NA
Erdoğan,True,NA,,NA
HDP,True,1,HP | HEP | HIP | HAP | HOP | PHD,HP
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
san,False,1,San | an | sane | sans | scan | sand | sang | span | sank | swan | ans | sen | sin | ran | sat | sad | man,San
andres,False,1,Andres | and res | and-res | androgel | anus | ancef | arms | aches | alrex | nerves | candex | dangers | didrex | endep | enbrel | hydrea | kantrex | knees,Andres
Rabbo,True,1,Rambo | Rabbi | Rayos | Rash | Raxar | Raplon | Rapid | Rybix | Rebif | Rimso | Rubex | Azo | Fabior | Labid,Rambo
Mansour,True,2,Man sour | Man-sour | Mans our | Mans-our | Manson | Mandol | Menopur | Anspor | Vancor,Man sour
tv,False,1,TV | t | v | ts | ti | iv | ta | av | tn | tr | to | Av,TV
muslims,False,1,Muslims | mu slims | mu-slims | muscles,Muslims
beckinsale,True,1,unsaleable,unsaleable
len,False,1,Len | ken | en | lens | lien | lean | lent | lend | glen | Olen | Glen | lee | sen | lei | lea | men,Len
wiseman,True,2,wise man | wise-man | anywise | woman,wise man
Jeeze,True,1,Jeez | Jeez e | Jezebel | Eye | Xerese | Aleve | Ceenu | Drize | Feet | Heel | Knee | Lente | Nerve | Piece | Renese | Severe | Teeth | Teczem,Jeez
positiion,True,1,position | positron | postilion,position
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
vaquita,True,1,Aquitaine | vagina | vaniqa | aquatag | avita | naquival | naqua,Aquitaine
selfie,True,1,selfish | self | seffin,selfish
rhinoes,True,1,rhinos | rhino's | rhino es | rhino-es | rhino | hives,rhinos
hiis,True,1,his | hies | hiss | hits | hims | hips | hi is | hi-is | Hiss,his
ilness,True,1,illness | evilness | vileness | wiliness | oiliness,illness
hurst,True,1,hurts | Hurst | hurt | durst | burst | wurst,hurts
rounda,True,1,rounds | round | rotunda | around | round a | Ronda | rowasa | runny | treanda,rounds
rousey,True,1,rouse | rouses | roused | rouse y | serous | rufen | runny | rubex | rau-sed | remsed | muse | worse | worsen | cause | causes | caused | drowsy | dose | doses | losses,rouse
wouldn,True,1,would | woulds | would n | women | woman | worsen | ovulen | cold | colon | inulin | swollen,would
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
Nort,True,1,North | Sort | Nora | Tort | Port | Fort | Norw | Wort | Oort | Mort | No rt | No-rt | Torn | Nor | Norcet | Norco | Nose | Wart | Foot | Hurt | Short | Sore | Tora,North
terrosit,True,1,roster | rooster | sitter | terazosin | tirosint,roster
barralled,True,1,barreled | paralleled,barreled
vloggers,True,1,bloggers | loggers | floggers | v loggers | logger,bloggers
nooooo,True,1,noon | nook | norco | novolog,noon
Issa,True,1,Issac | Alissa | Ismo | Iosat | Iressa | Ass | Bss,Issac
Issa,True,1,Issac | Alissa | Ismo | Iosat | Iressa | Ass | Bss,Issac
Mercutio,True,1,Mercuric,Mercuric
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
foor,True,1,fur | roof | door | foot | foo | for | floor | fool | food | four | moor | poor | boor | Moor | foo r,fur
thoose,True,1,those | choose | hothouse | ethos | hose | throat | thrive | tooth | tnkase | dose | nose | worse | xylose,those
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
donald,False,1,Donald | Ronald | doral,Donald
egypt,False,1,Egypt | eye | eyes | epi | emcyt | eryped | erypar | eryc | azopt | slept,Egypt
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
chaces,True,1,chances | caches | chases | chafes | ch aces | ch-aces | chalices | chest | cheeks | cheek | chymex | chemet | chills | cancer | capex | causes | cause | cialis | crack | cracked | cramps | hives,chances
neough,True,1,enough | toughen | neo-rx | neopap | neoral | neosar | mouth,enough
inderstand,True,1,understand | stander | inkstand | attainder,understand
rry,True,1,try | ray | cry | dry | pry | fry | wry | Fry | Ry | rid | arm | eryc | ivy,try
zika,True,1,Erika | ziac | ziana | zide | zipan,Erika
appartment,True,1,apartment | department | compartment | apparent | appointment,apartment
didnt,True,1,dint | didn't | didst | didrex | dire | dizzy | dizac | dilor | diulo | inh | zide | ziana | bidil | bicnu | faint | joint | kidney | lidex,dint
wasnt,True,1,wast | want | wasn't | wants | wart | faint,wast
situtation,True,1,situation | salutation | visitation | hesitation | sanitation,situation
PTSD,True,1,POTSDAM | TSP,POTSDAM
unconsionable,True,1,unconscionable | unconscionably | unfashionable | unseasonable,unconscionable
underreported,True,2,under reported | under-reported | underrepresented | unreported | preponderated,under reported
versa,True,1,avers | verse | verso | saver | salver | versed | wera,avers
alzheimer's,False,1,Alzheimer's,Alzheimer's
Bengazi,True,1,Benghazi | Bengali | Beyaz,Benghazi
mis,True,1,mus | mos | mid | mi | ms | is | miss | mist | mils | misc | mics | mi's | ism | mes | sis,mus
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
tyhem,True,1,thyme | them | mayhem | tham | xyrem,thyme
idk,True,1,id | kid | ids | ink | irk | ilk | id k | iv | ibu | ill | inh | ivy | zide | rid,id
Comunale,True,1,Communal | Lomanate,Communal
could've,True,1,would've | couldn't,would've
pre,True,1,per | ore | pee | pr | re | pres | pare | pore | pure | prep | prey | pyre | pref | rep | ere | pce,per
hun,False,1,Hun | gun | jun | hub | hum | shun | hunt | hung | hunk | hue | hen | sun | nun | run | hut | hurt | hip | hms | burn | chin | lung | man | men | tpn,Hun
counselling,True,1,counseling | counsel ling | counsel-ling | counselor,counseling
Yementi,True,1,Yemeni | Yemen ti | Yemen-ti | Enticement | Yemen | Emend | Serentil | Timentin,Yemeni
Bramblette,True,1,Bramble,Bramble
Bramblette,True,1,Bramble,Bramble
Lantinos,True,1,Latinos | Latino | Lantus | Antizol | Gantanol | Platinol | Vantin,Latinos
blantly,True,1,blandly | bluntly | blankly | blatantly | blatant | bentyl | lantus | santyl,blandly
XD,True,1,X | D | ED | XI | ID | AD | RD | DD | PD | YD | XV | ND | CD | AXID | BAD | IV | MG | ML | MS | RID | SAD,X
Drescher,True,1,Dresser,Dresser
Huffington,True,2,Huffing ton | Huffing-ton | Huntington,Huffing ton
Drescher,True,1,Dresser,Dresser
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
LGBTQ,True,1,LENTE | LABID | LUXIQ | LOBE | LOBES,LENTE
Idk,True,1,Ida | Id | Kid | Ids | Ink | Irk | Ilk | Id k | Iv | Ibu | Ill | Inh | Ivy | Zide | Rid,Ida
soemoen,True,1,Camoens | femogen | women,Camoens
interevene,True,1,intervene | intervention | interwoven | internecine | intertwine,intervene
Bankia,True,1,Banking | Bank | Banan | Bancap | Banzel | Back | Baciim | Boniva | Anemia | Angina | Avandia | Cantil | Canasa | Cambia | Cartia | Januvia | Ranexa,Banking
Bankia,True,1,Banking | Bank | Banan | Bancap | Banzel | Back | Baciim | Boniva | Anemia | Angina | Avandia | Cantil | Canasa | Cambia | Cartia | Januvia | Ranexa,Banking
manafucters,True,1,manufacturers,manufacturers
LBGTQ,True,1,LENTE | LUXIQ | LOGEN | LYGEN | BUTT,LENTE
backdown,True,2,back down | back-down | crackdown | breakdown,back down
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
wuold,True,1,would | wold | cold,would
Yu's,True,1,Y's | Nu's | Mu's | Yb's | Eu's | Au's | Ru's | Tu's | Lu's | Cu's | Pu's | Wu's | Yew's | You's | Yup's | Yaz | Ulo | Urso | Ms | Ass | Bss | Gas | Gvs | Hms | Anus | Arms | Blurs | Burns | Burn | Butt,Y's
flyers,True,1,fliers | fryers | foyers | flyovers | fevers | ulcers,fliers
Myanmarl,True,1,Myanmar | Myanmar l | Maryann,Myanmar
anet,True,1,ante | abet | ant | net | anent | Manet | neat | anew | a net | ethane | anal | ancef | anus | axert | acne | amen | feet | knee,ante
Maggy,True,1,Saggy | Baggy | Mangy | Moggy | Muggy | Maggoty | Man | Male | Males | Mavik | Mg | Zagam | Gassy,Saggy
Hurchalla,True,1,Churchill,Churchill
tagline,True,2,tag line | tag-line | tapeline | talwin | taclonex | tyzine | tiagabine | tingling | triglide | azlin | choline | pamine | rogaine | vagina,tag line
melomys,True,1,melons | meclomen | metimyd | mucomyst,melons
theyre,True,1,there | they're | they re | they-re | they | thyrel,there
alot,True,2,a lot | alto | slot | alt | lot | allot | aloft | aloe | clot | plot | blot,a lot
wasnt,True,1,wast | want | wasn't | wants | wart | faint,wast
happenning,True,1,happening | hap penning | hap-penning | appending | penning,happening
Pippen,True,1,Pippin | Pipped | Pigpen | Pip pen | Pip-pen | Pipe | Pyopen | Diphen | Epipen,Pippin
Larsa,True,1,Lars | Lara | Lassa | Lars a | Larva | Marsala | Salazar | SARS | Lariam | Ears | Tarka,Lars
Pippen,True,1,Pippin | Pipped | Pigpen | Pip pen | Pip-pen | Pipe | Pyopen | Diphen | Epipen,Pippin
fi,True,1,phi | fee | if | f | i | fie | fin | fir | fit | fig | fib | ii | fa | fr | ft | fml | iv | epi | hip | lip | mpi | mg | ml | ms | onfi | rid,phi
YOu,False,1,You | Yo | Yous | Your | Sou | Yon | Yob | Yow | Lou | Yo u | yaz | ibu,You
dister,True,1,sister | duster | dieter | mister | Lister | Mister | dist er | dist-er | distemper | distorter | distaste | disputer | disomer | blister,sister
soo,True,1,sew | sop | so | soon | soot | solo | shoo | son | sot | too | sol | loo | soc | coo | sod | soma | sore | sosol | sad | azo | boob | foot | ismo | ulo,sew
thai,False,1,Thai | than | that | thaw | tham,Thai
tammy,False,1,Tammy | tummy | gammy | mammy | hammy | Sammy | tam my | tam-my | tace | talc | taxol | tarka | tasmar | temaz | tham | today | trauma | tumor | amen | arm | arms | gassy,Tammy
duckworth,True,2,duck worth | duck-worth | Wordsworth,duck worth
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
i'd,False,1,I'd | id | it'd | ind | iv | ibu | ill | inh | ivy | bad | rid | sad,I'd
plantiff,True,1,plaintiff | plan tiff | plan-tiff | planting | plastic | plastics,plaintiff
inoccent,True,1,Innocent | innocent | innocence | norcet,Innocent
wome,True,1,woe | women | some | wore | tome | come | dome | home | womb | wove | woke | Nome | Rome | Lome,woe
alec,True,1,lace | Alec | ale | ales | ale c | aleve | alli | alrex | amen | male | males | talc,lace
ashame,True,1,shame | ashamed | a shame | shammed | shade,shame
Kumail,True,1,Airmail | Kuvan | Kytril | Uracil | Nail | Acuvail | Humatin | Nubain | Oruvail | Sumavel | Temaril,Airmail
Nanjiani,True,1,Nanjing | Ananias | Jinan,Nanjing
Middleditch,True,2,Middle ditch | Middle-ditch | Middleweight,Middle ditch
Middleditch,True,2,Middle ditch | Middle-ditch | Middleweight,Middle ditch
Nanjiani,True,1,Nanjing | Ananias | Jinan,Nanjing
cucks,True,1,clucks | chucks | sucks | rucks | tucks | cocks | lucks | ducks | mucks | pucks | bucks | cuckoos | vicks,clucks
aren,True,1,earn | are | arena | Daren | Yaren | Karen | ares | area | amen | wren | Wren | are n,earn
americans,False,1,Americans | amerscan,Americans
POTUS,True,1,POUTS | POTS | LOTUS | POT'S | POT US | POT-US | POTTS | POTIGA | POVAN | PORTIA | PYTEST | PAINS | PILLS | OLUX | ANUS | ACTOS | BOTOX | BONES | BOOBS | CLOTS | DOSES | LANTUS,POUTS
methylmercury,True,2,methyl mercury | methyl-mercury | Mercurochrome,methyl mercury
